Agente,Ponto / Grupo,Data,Hora,Ativa C (kWh),Ativa G (kWh),Qualidade,Origem
CANAA,ROJMR-USINA01 (L),10/01/2020,24,0,19156.65,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,1,0,19062.98,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,2,0,18941.75,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,3,0,18828.67,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,4,0,18750.20,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,5,0,18705.54,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,6,0,18710.43,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,7,0,18739.25,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,8,0,18789.17,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,9,0,18880.58,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,10,0,18995.17,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,11,0,19103.58,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,12,0,19181.90,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,13,0,19179.55,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,14,0,19221.65,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,15,0,19261.98,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,16,0,19276.25,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,17,0,19288.03,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,18,0,19291.16,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,19,0,19286.45,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,20,0,19250.92,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,21,0,19223.39,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,22,0,19219.81,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,23,0,19223.60,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),11/01/2020,24,0,19234.51,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,1,0,19241.94,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,2,0,19251.38,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,3,0,19242.92,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,4,0,19230.04,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,5,0,19240.76,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,6,0,19243.21,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,7,0,19321.23,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,8,0,19412.93,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,9,0,19440.34,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,10,0,19439.87,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,11,0,19461.00,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,12,0,19484.40,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,13,7.829,15140.04,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,14,0,18094.72,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,15,0,19353.67,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,16,0,19118.02,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,17,0,18730.78,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,18,0,18330.12,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,19,0,18006.23,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,20,0,17752.82,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,21,0,17530.45,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,22,0,17342.31,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,23,0,17199.54,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),12/01/2020,24,0,17079.71,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,1,0,16970.17,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,2,0,16874.95,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,3,0,16795.59,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,4,0,16730.10,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,5,0,16674.50,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,6,0,16626.21,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,7,0,16582.28,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,8,0,16542.81,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,9,0,16513.60,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,10,0,16389.51,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,11,0,16135.82,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,12,0,15994.41,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,13,0,15896.83,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,14,0,15819.18,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,15,0,15743.15,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,16,0,15667.05,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,17,0,15633.82,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,18,0,15650.85,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,19,0,15736.17,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,20,0,15834.22,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,21,0,15926.42,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,22,0,16015.46,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,23,0,16087.94,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),13/01/2020,24,0,16153.13,Completo,COLETA DIÁRIA
CANAA,ROJMR-USINA01 (L),14/01/2020,1,0,16208.05,Completo,INSPEÇÃO LÓGICA
CANAA,ROJMR-USINA01 (L),14/01/2020,2,0,16249.80,Completo,INSPEÇÃO LÓGICA
CANAA,ROJMR-USINA01 (L),14/01/2020,3,0,16288.77,Completo,INSPEÇÃO LÓGICA
CANAA,ROJMR-USINA01 (L),14/01/2020,4,0,16305.61,Completo,INSPEÇÃO LÓGICA
CANAA,ROJMR-USINA01 (L),14/01/2020,5,0,16317.05,Completo,INSPEÇÃO LÓGICA
CANAA,ROJMR-USINA01 (L),14/01/2020,6,0,16335.17,Completo,INSPEÇÃO LÓGICA
CANAA,ROJMR-USINA01 (L),14/01/2020,7,0,16326.59,Completo,INSPEÇÃO LÓGICA
